strike,ce_oi,ce_coi_day,pe_oi,pe_coi_day,timestamp,spot_price
25600,48293,-916,17,0,2026-08-31 10:28:26,24027.65
25650,6613,-2,16,0,2026-08-31 10:28:26,24027.65
25700,26608,-6822,2,0,2026-08-31 10:28:26,24027.65
25750,5482,-244,0,0,2026-08-31 10:28:26,24027.65
25800,18200,-2265,10,0,2026-08-31 10:28:26,24027.65
25850,2571,72,0,0,2026-08-31 10:28:26,24027.65
25900,7602,-313,4,0,2026-08-31 10:28:26,24027.65
25950,2049,-168,0,0,2026-08-31 10:28:26,24027.65
26000,38635,-4745,2269,-114,2026-08-31 10:28:26,24027.65
26050,1010,295,1,0,2026-08-31 10:28:26,24027.65
26100,2075,-789,2,0,2026-08-31 10:28:26,24027.65
26150,1279,26,0,0,2026-08-31 10:28:26,24027.65
26200,2814,247,1,0,2026-08-31 10:28:26,24027.65
26250,815,339,0,0,2026-08-31 10:28:26,24027.65
26300,1918,-376,34,0,2026-08-31 10:28:26,24027.65
26350,554,204,0,0,2026-08-31 10:28:26,24027.65
26400,1684,-171,0,0,2026-08-31 10:28:26,24027.65
26450,540,-17,0,0,2026-08-31 10:28:26,24027.65
26500,2652,264,5,0,2026-08-31 10:28:26,24027.65
26550,447,170,0,0,2026-08-31 10:28:26,24027.65
26600,596,57,0,0,2026-08-31 10:28:26,24027.65
26650,366,71,0,0,2026-08-31 10:28:26,24027.65
26700,1563,528,0,0,2026-08-31 10:28:26,24027.65
26750,547,218,0,0,2026-08-31 10:28:26,24027.65
26800,911,-122,0,0,2026-08-31 10:28:26,24027.65
26850,525,91,0,0,2026-08-31 10:28:26,24027.65
26900,1510,-20,0,0,2026-08-31 10:28:26,24027.65
26950,1678,69,0,0,2026-08-31 10:28:26,24027.65
27000,5046,2,1,0,2026-08-31 10:28:26,24027.65
27050,812,108,0,0,2026-08-31 10:28:26,24027.65
27100,1836,-68,0,0,2026-08-31 10:28:26,24027.65
27150,1036,-376,0,0,2026-08-31 10:28:26,24027.65
27200,4728,-391,35,0,2026-08-31 10:28:26,24027.65
22000,75,0,53816,-1339,2026-08-31 10:31:51,24028.75
22050,0,0,2414,151,2026-08-31 10:31:51,24028.75
22100,1,0,23471,417,2026-08-31 10:31:51,24028.75
22150,0,0,2258,289,2026-08-31 10:31:51,24028.75
22200,0,0,9376,457,2026-08-31 10:31:51,24028.75
22250,0,0,2102,370,2026-08-31 10:31:51,24028.75
22300,0,0,6551,11,2026-08-31 10:31:51,24028.75
22350,0,0,3260,-45,2026-08-31 10:31:51,24028.75
22400,0,0,6252,178,2026-08-31 10:31:51,24028.75
22450,0,0,3646,1392,2026-08-31 10:31:51,24028.75
22500,150,-33,90321,-11415,2026-08-31 10:31:51,24028.75
22550,0,0,2047,-254,2026-08-31 10:31:51,24028.75
22600,0,0,7614,-1549,2026-08-31 10:31:51,24028.75
22650,0,0,3096,735,2026-08-31 10:31:51,24028.75
22700,0,0,9654,-6325,2026-08-31 10:31:51,24028.75
22750,0,0,2980,1188,2026-08-31 10:31:51,24028.75
22800,0,0,20571,7758,2026-08-31 10:31:51,24028.75
22850,0,0,2888,665,2026-08-31 10:31:51,24028.75
22900,0,0,15050,-3205,2026-08-31 10:31:51,24028.75
22950,0,0,4480,2046,2026-08-31 10:31:51,24028.75
23000,1673,-110,105130,-11751,2026-08-31 10:31:51,24028.75
23050,1,0,16338,4207,2026-08-31 10:31:51,24028.75
23100,7,1,33683,9430,2026-08-31 10:31:51,24028.75
23150,5,0,20329,1602,2026-08-31 10:31:51,24028.75
23200,84,-6,54733,5763,2026-08-31 10:31:51,24028.75
23250,4,0,13199,793,2026-08-31 10:31:51,24028.75
23300,227,134,47404,-6294,2026-08-31 10:31:51,24028.75
23350,1,0,26434,-4323,2026-08-31 10:31:51,24028.75
23400,613,8,60922,7572,2026-08-31 10:31:51,24028.75
23450,56,-2,25762,5262,2026-08-31 10:31:51,24028.75
23500,2200,120,117449,5985,2026-08-31 10:31:51,24028.75
23550,274,26,18888,-1501,2026-08-31 10:31:51,24028.75
23600,880,380,78927,9563,2026-08-31 10:31:51,24028.75
23650,404,108,43686,9217,2026-08-31 10:31:51,24028.75
23700,3229,556,113953,9767,2026-08-31 10:31:51,24028.75
23750,1497,986,65795,26315,2026-08-31 10:31:51,24028.75
23800,10592,7273,152577,38329,2026-08-31 10:31:51,24028.75
23850,4966,3858,86826,35562,2026-08-31 10:31:51,24028.75
23900,27423,22460,162732,59174,2026-08-31 10:31:51,24028.75
23950,29292,27373,121234,71915,2026-08-31 10:31:51,24028.75
24000,237472,216195,317798,159921,2026-08-31 10:31:51,24028.75
24050,279352,269474,182385,121072,2026-08-31 10:31:51,24028.75
24100,370194,295469,158041,5483,2026-08-31 10:31:51,24028.75
24150,198600,128659,68718,-24692,2026-08-31 10:31:51,24028.75
24200,301492,161646,106018,-16736,2026-08-31 10:31:51,24028.75
24250,150025,59558,32727,-7454,2026-08-31 10:31:51,24028.75
24300,260024,58814,47563,-7965,2026-08-31 10:31:51,24028.75
24350,174206,50163,18255,-2687,2026-08-31 10:31:51,24028.75
24400,214610,53355,23333,-3136,2026-08-31 10:31:51,24028.75
24450,99707,12999,6552,-607,2026-08-31 10:31:51,24028.75
24500,244479,46609,26552,-25,2026-08-31 10:31:51,24028.75
24550,101542,21957,2078,-31,2026-08-31 10:31:51,24028.75
24600,145246,18897,6185,-565,2026-08-31 10:31:51,24028.75
24650,66040,16264,1419,-138,2026-08-31 10:31:51,24028.75
24700,133220,16312,3548,-178,2026-08-31 10:31:51,24028.75
24750,59536,-9930,1066,17,2026-08-31 10:31:51,24028.75
24800,131921,11056,1850,-66,2026-08-31 10:31:51,24028.75
24850,44664,6846,545,-5,2026-08-31 10:31:51,24028.75
24900,88811,5822,710,-17,2026-08-31 10:31:51,24028.75
24950,30876,1179,340,3,2026-08-31 10:31:51,24028.75
25000,174981,13323,5217,-41,2026-08-31 10:31:51,24028.75
25050,41320,16427,127,0,2026-08-31 10:31:51,24028.75
25100,87332,8864,686,-1,2026-08-31 10:31:51,24028.75
25150,19815,1913,73,0,2026-08-31 10:31:51,24028.75
25200,82276,5470,590,-2,2026-08-31 10:31:51,24028.75
25250,18532,4008,22,0,2026-08-31 10:31:51,24028.75
25300,60555,-2013,314,-1,2026-08-31 10:31:51,24028.75
25350,15039,1974,45,0,2026-08-31 10:31:51,24028.75
25400,47950,-845,452,-96,2026-08-31 10:31:51,24028.75
25450,11078,178,12,0,2026-08-31 10:31:51,24028.75
25500,134996,-15125,3509,-162,2026-08-31 10:31:51,24028.75
25550,13400,-289,9,0,2026-08-31 10:31:51,24028.75
25600,48109,-1100,17,0,2026-08-31 10:31:51,24028.75
25650,6613,-2,16,0,2026-08-31 10:31:51,24028.75
25700,26773,-6657,2,0,2026-08-31 10:31:51,24028.75
25750,5482,-244,0,0,2026-08-31 10:31:51,24028.75
25800,18300,-2165,10,0,2026-08-31 10:31:51,24028.75
25850,2571,72,0,0,2026-08-31 10:31:51,24028.75
25900,7568,-347,4,0,2026-08-31 10:31:51,24028.75
25950,2049,-168,0,0,2026-08-31 10:31:51,24028.75
26000,38534,-4846,2269,-114,2026-08-31 10:31:51,24028.75
26050,1010,295,1,0,2026-08-31 10:31:51,24028.75
26100,2059,-805,2,0,2026-08-31 10:31:51,24028.75
26150,1279,26,0,0,2026-08-31 10:31:51,24028.75
26200,2818,251,1,0,2026-08-31 10:31:51,24028.75
26250,815,339,0,0,2026-08-31 10:31:51,24028.75
26300,1918,-376,34,0,2026-08-31 10:31:51,24028.75
26350,554,204,0,0,2026-08-31 10:31:51,24028.75
26400,1684,-171,0,0,2026-08-31 10:31:51,24028.75
26450,540,-17,0,0,2026-08-31 10:31:51,24028.75
26500,2656,268,5,0,2026-08-31 10:31:51,24028.75
26550,447,170,0,0,2026-08-31 10:31:51,24028.75
26600,576,37,0,0,2026-08-31 10:31:51,24028.75
26650,366,71,0,0,2026-08-31 10:31:51,24028.75
26700,1563,528,0,0,2026-08-31 10:31:51,24028.75
26750,538,209,0,0,2026-08-31 10:31:51,24028.75
26800,911,-122,0,0,2026-08-31 10:31:51,24028.75
26850,525,91,0,0,2026-08-31 10:31:51,24028.75
26900,1510,-20,0,0,2026-08-31 10:31:51,24028.75
26950,1678,69,0,0,2026-08-31 10:31:51,24028.75
27000,5046,2,1,0,2026-08-31 10:31:51,24028.75
27050,813,109,0,0,2026-08-31 10:31:51,24028.75
27100,1836,-68,0,0,2026-08-31 10:31:51,24028.75
27150,1036,-376,0,0,2026-08-31 10:31:51,24028.75
27200,4671,-448,35,0,2026-08-31 10:31:51,24028.75
22000,75,0,53799,-1356,2026-08-31 10:34:53,24013.25
22050,0,0,2414,151,2026-08-31 10:34:53,24013.25
22100,1,0,23298,244,2026-08-31 10:34:53,24013.25
22150,0,0,2258,289,2026-08-31 10:34:53,24013.25
22200,0,0,9366,447,2026-08-31 10:34:53,24013.25
22250,0,0,2139,407,2026-08-31 10:34:53,24013.25
22300,0,0,6398,-142,2026-08-31 10:34:53,24013.25
22350,0,0,3260,-45,2026-08-31 10:34:53,24013.25
22400,0,0,6227,153,2026-08-31 10:34:53,24013.25
22450,0,0,3594,1340,2026-08-31 10:34:53,24013.25
22500,150,-33,89395,-12341,2026-08-31 10:34:53,24013.25
22550,0,0,2055,-246,2026-08-31 10:34:53,24013.25
22600,0,0,7970,-1193,2026-08-31 10:34:53,24013.25
22650,0,0,3123,762,2026-08-31 10:34:53,24013.25
22700,0,0,9655,-6324,2026-08-31 10:34:53,24013.25
22750,0,0,3224,1432,2026-08-31 10:34:53,24013.25
22800,0,0,20785,7972,2026-08-31 10:34:53,24013.25
22850,0,0,2914,691,2026-08-31 10:34:53,24013.25
22900,0,0,15399,-2856,2026-08-31 10:34:53,24013.25
22950,0,0,4553,2119,2026-08-31 10:34:53,24013.25
23000,1680,-103,105331,-11550,2026-08-31 10:34:53,24013.25
23050,1,0,16523,4392,2026-08-31 10:34:53,24013.25
23100,7,1,33721,9468,2026-08-31 10:34:53,24013.25
23150,5,0,20737,2010,2026-08-31 10:34:53,24013.25
23200,84,-6,55204,6234,2026-08-31 10:34:53,24013.25
23250,4,0,13234,828,2026-08-31 10:34:53,24013.25
23300,227,134,47767,-5931,2026-08-31 10:34:53,24013.25
23350,1,0,26047,-4710,2026-08-31 10:34:53,24013.25
23400,614,9,61358,8008,2026-08-31 10:34:53,24013.25
23450,56,-2,25933,5433,2026-08-31 10:34:53,24013.25
23500,2218,138,117064,5600,2026-08-31 10:34:53,24013.25
23550,273,25,18695,-1694,2026-08-31 10:34:53,24013.25
23600,858,358,79216,9852,2026-08-31 10:34:53,24013.25
23650,408,112,43963,9494,2026-08-31 10:34:53,24013.25
23700,3215,542,114607,10421,2026-08-31 10:34:53,24013.25
23750,1524,1013,66389,26909,2026-08-31 10:34:53,24013.25
23800,10967,7648,152471,38223,2026-08-31 10:34:53,24013.25
23850,4991,3883,88046,36782,2026-08-31 10:34:53,24013.25
23900,27739,22776,164185,60627,2026-08-31 10:34:53,24013.25
23950,29643,27724,125801,76482,2026-08-31 10:34:53,24013.25
24000,235835,214558,336776,178899,2026-08-31 10:34:53,24013.25
24050,277034,267156,189956,128643,2026-08-31 10:34:53,24013.25
24100,370757,296032,165090,12532,2026-08-31 10:34:53,24013.25
24150,197675,127734,70577,-22833,2026-08-31 10:34:53,24013.25
24200,302068,162222,107859,-14895,2026-08-31 10:34:53,24013.25
24250,149656,59189,32165,-8016,2026-08-31 10:34:53,24013.25
24300,262185,60975,47395,-8133,2026-08-31 10:34:53,24013.25
24350,174722,50679,18177,-2765,2026-08-31 10:34:53,24013.25
24400,216515,55260,23344,-3125,2026-08-31 10:34:53,24013.25
24450,100772,14064,6567,-592,2026-08-31 10:34:53,24013.25
24500,245203,47333,26529,-48,2026-08-31 10:34:53,24013.25
24550,101931,22346,2072,-37,2026-08-31 10:34:53,24013.25
24600,145795,19446,6106,-644,2026-08-31 10:34:53,24013.25
24650,66478,16702,1419,-138,2026-08-31 10:34:53,24013.25
24700,133002,16094,3547,-179,2026-08-31 10:34:53,24013.25
24750,59638,-9828,1068,19,2026-08-31 10:34:53,24013.25
24800,132188,11323,1849,-67,2026-08-31 10:34:53,24013.25
24850,44682,6864,545,-5,2026-08-31 10:34:53,24013.25
24900,88131,5142,710,-17,2026-08-31 10:34:53,24013.25
24950,30567,870,340,3,2026-08-31 10:34:53,24013.25
25000,174354,12696,5215,-43,2026-08-31 10:34:53,24013.25
25050,41398,16505,127,0,2026-08-31 10:34:53,24013.25
25100,87556,9088,680,-7,2026-08-31 10:34:53,24013.25
25150,20006,2104,73,0,2026-08-31 10:34:53,24013.25
25200,82573,5767,589,-3,2026-08-31 10:34:53,24013.25
25250,18688,4164,22,0,2026-08-31 10:34:53,24013.25
25300,60508,-2060,314,-1,2026-08-31 10:34:53,24013.25
25350,15261,2196,45,0,2026-08-31 10:34:53,24013.25
25400,47849,-946,452,-96,2026-08-31 10:34:53,24013.25
25450,10976,76,12,0,2026-08-31 10:34:53,24013.25
25500,135097,-15024,3509,-162,2026-08-31 10:34:53,24013.25
25550,13386,-303,9,0,2026-08-31 10:34:53,24013.25
25600,48260,-949,17,0,2026-08-31 10:34:53,24013.25
25650,6554,-61,16,0,2026-08-31 10:34:53,24013.25
25700,27168,-6262,2,0,2026-08-31 10:34:53,24013.25
25750,5482,-244,0,0,2026-08-31 10:34:53,24013.25
25800,18343,-2122,10,0,2026-08-31 10:34:53,24013.25
25850,2571,72,0,0,2026-08-31 10:34:53,24013.25
25900,7568,-347,4,0,2026-08-31 10:34:53,24013.25
25950,2049,-168,0,0,2026-08-31 10:34:53,24013.25
26000,38679,-4701,2240,-143,2026-08-31 10:34:53,24013.25
26050,1010,295,1,0,2026-08-31 10:34:53,24013.25
26100,2060,-804,2,0,2026-08-31 10:34:53,24013.25
26150,1279,26,0,0,2026-08-31 10:34:53,24013.25
26200,2836,269,1,0,2026-08-31 10:34:53,24013.25
26250,815,339,0,0,2026-08-31 10:34:53,24013.25
26300,1916,-378,34,0,2026-08-31 10:34:53,24013.25
26350,554,204,0,0,2026-08-31 10:34:53,24013.25
26400,1684,-171,0,0,2026-08-31 10:34:53,24013.25
26450,540,-17,0,0,2026-08-31 10:34:53,24013.25
26500,2656,268,5,0,2026-08-31 10:34:53,24013.25
26550,447,170,0,0,2026-08-31 10:34:53,24013.25
26600,574,35,0,0,2026-08-31 10:34:53,24013.25
26650,366,71,0,0,2026-08-31 10:34:53,24013.25
26700,1563,528,0,0,2026-08-31 10:34:53,24013.25
26750,538,209,0,0,2026-08-31 10:34:53,24013.25
26800,910,-123,0,0,2026-08-31 10:34:53,24013.25
26850,525,91,0,0,2026-08-31 10:34:53,24013.25
26900,1509,-21,0,0,2026-08-31 10:34:53,24013.25
26950,1678,69,0,0,2026-08-31 10:34:53,24013.25
27000,5045,1,1,0,2026-08-31 10:34:53,24013.25
27050,814,110,0,0,2026-08-31 10:34:53,24013.25
27100,1836,-68,0,0,2026-08-31 10:34:53,24013.25
27150,1054,-358,0,0,2026-08-31 10:34:53,24013.25
27200,4668,-451,35,0,2026-08-31 10:34:53,24013.25
22000,75,0,53864,-1291,2026-08-31 10:37:54,24002.55
22050,0,0,2414,151,2026-08-31 10:37:54,24002.55
22100,1,0,23338,284,2026-08-31 10:37:54,24002.55
22150,0,0,2161,192,2026-08-31 10:37:54,24002.55
22200,0,0,9221,302,2026-08-31 10:37:54,24002.55
22250,0,0,2150,418,2026-08-31 10:37:54,24002.55
22300,0,0,6430,-110,2026-08-31 10:37:54,24002.55
22350,0,0,3260,-45,2026-08-31 10:37:54,24002.55
22400,0,0,6401,327,2026-08-31 10:37:54,24002.55
22450,0,0,3611,1357,2026-08-31 10:37:54,24002.55
22500,150,-33,88216,-13520,2026-08-31 10:37:54,24002.55
22550,0,0,1972,-329,2026-08-31 10:37:54,24002.55
22600,0,0,7758,-1405,2026-08-31 10:37:54,24002.55
22650,0,0,3124,763,2026-08-31 10:37:54,24002.55
22700,0,0,9604,-6375,2026-08-31 10:37:54,24002.55
22750,0,0,3105,1313,2026-08-31 10:37:54,24002.55
22800,0,0,21197,8384,2026-08-31 10:37:54,24002.55
22850,0,0,2852,629,2026-08-31 10:37:54,24002.55
22900,0,0,15658,-2597,2026-08-31 10:37:54,24002.55
22950,0,0,4624,2190,2026-08-31 10:37:54,24002.55
23000,1643,-140,106073,-10808,2026-08-31 10:37:54,24002.55
23050,1,0,16593,4462,2026-08-31 10:37:54,24002.55
23100,7,1,33917,9664,2026-08-31 10:37:54,24002.55
23150,5,0,20897,2170,2026-08-31 10:37:54,24002.55
23200,84,-6,55347,6377,2026-08-31 10:37:54,24002.55
23250,4,0,12930,524,2026-08-31 10:37:54,24002.55
23300,227,134,47522,-6176,2026-08-31 10:37:54,24002.55
23350,1,0,25903,-4854,2026-08-31 10:37:54,24002.55
23400,614,9,62009,8659,2026-08-31 10:37:54,24002.55
23450,60,2,25635,5135,2026-08-31 10:37:54,24002.55
23500,2232,152,117591,6127,2026-08-31 10:37:54,24002.55
23550,273,25,19061,-1328,2026-08-31 10:37:54,24002.55
23600,887,387,79068,9704,2026-08-31 10:37:54,24002.55
23650,413,117,43826,9357,2026-08-31 10:37:54,24002.55
23700,3218,545,114955,10769,2026-08-31 10:37:54,24002.55
23750,1565,1054,66791,27311,2026-08-31 10:37:54,24002.55
23800,10787,7468,154248,40000,2026-08-31 10:37:54,24002.55
23850,4949,3841,88334,37070,2026-08-31 10:37:54,24002.55
23900,28654,23691,166014,62456,2026-08-31 10:37:54,24002.55
23950,29849,27930,125030,75711,2026-08-31 10:37:54,24002.55
24000,238126,216849,338625,180748,2026-08-31 10:37:54,24002.55
24050,278076,268198,184447,123134,2026-08-31 10:37:54,24002.55
24100,370205,295480,163339,10781,2026-08-31 10:37:54,24002.55
24150,198730,128789,69418,-23992,2026-08-31 10:37:54,24002.55
24200,301808,161962,107262,-15492,2026-08-31 10:37:54,24002.55
24250,149995,59528,30791,-9390,2026-08-31 10:37:54,24002.55
24300,262289,61079,47159,-8369,2026-08-31 10:37:54,24002.55
24350,174641,50598,18018,-2924,2026-08-31 10:37:54,24002.55
24400,218997,57742,23277,-3192,2026-08-31 10:37:54,24002.55
24450,101058,14350,6554,-605,2026-08-31 10:37:54,24002.55
24500,246139,48269,26545,-32,2026-08-31 10:37:54,24002.55
24550,99899,20314,2062,-47,2026-08-31 10:37:54,24002.55
24600,146081,19732,6099,-651,2026-08-31 10:37:54,24002.55
24650,65921,16145,1419,-138,2026-08-31 10:37:54,24002.55
24700,133302,16394,3674,-52,2026-08-31 10:37:54,24002.55
24750,59655,-9811,1070,21,2026-08-31 10:37:54,24002.55
24800,133020,12155,1849,-67,2026-08-31 10:37:54,24002.55
24850,44635,6817,550,0,2026-08-31 10:37:54,24002.55
24900,87143,4154,710,-17,2026-08-31 10:37:54,24002.55
24950,30848,1151,336,-1,2026-08-31 10:37:54,24002.55
25000,176270,14612,5203,-55,2026-08-31 10:37:54,24002.55
25050,41683,16790,127,0,2026-08-31 10:37:54,24002.55
25100,88542,10074,680,-7,2026-08-31 10:37:54,24002.55
25150,20232,2330,73,0,2026-08-31 10:37:54,24002.55
25200,83314,6508,589,-3,2026-08-31 10:37:54,24002.55
25250,18766,4242,22,0,2026-08-31 10:37:54,24002.55
25300,60504,-2064,314,-1,2026-08-31 10:37:54,24002.55
25350,15272,2207,45,0,2026-08-31 10:37:54,24002.55
25400,49022,227,452,-96,2026-08-31 10:37:54,24002.55
25450,11347,447,12,0,2026-08-31 10:37:54,24002.55
25500,136098,-14023,3509,-162,2026-08-31 10:37:54,24002.55
25550,13440,-249,9,0,2026-08-31 10:37:54,24002.55
25600,48277,-932,17,0,2026-08-31 10:37:54,24002.55
25650,6576,-39,16,0,2026-08-31 10:37:54,24002.55
25700,26603,-6827,2,0,2026-08-31 10:37:54,24002.55
25750,5482,-244,0,0,2026-08-31 10:37:54,24002.55
25800,18342,-2123,10,0,2026-08-31 10:37:54,24002.55
25850,2571,72,0,0,2026-08-31 10:37:54,24002.55
25900,7552,-363,4,0,2026-08-31 10:37:54,24002.55
25950,2064,-153,0,0,2026-08-31 10:37:54,24002.55
26000,38731,-4649,2235,-148,2026-08-31 10:37:54,24002.55
26050,1003,288,1,0,2026-08-31 10:37:54,24002.55
26100,2060,-804,2,0,2026-08-31 10:37:54,24002.55
26150,1279,26,0,0,2026-08-31 10:37:54,24002.55
26200,3063,496,1,0,2026-08-31 10:37:54,24002.55
26250,815,339,0,0,2026-08-31 10:37:54,24002.55
26300,1916,-378,34,0,2026-08-31 10:37:54,24002.55
26350,554,204,0,0,2026-08-31 10:37:54,24002.55
26400,1684,-171,0,0,2026-08-31 10:37:54,24002.55
26450,542,-15,0,0,2026-08-31 10:37:54,24002.55
26500,2656,268,5,0,2026-08-31 10:37:54,24002.55
26550,447,170,0,0,2026-08-31 10:37:54,24002.55
26600,556,17,0,0,2026-08-31 10:37:54,24002.55
26650,366,71,0,0,2026-08-31 10:37:54,24002.55
26700,1563,528,0,0,2026-08-31 10:37:54,24002.55
26750,538,209,0,0,2026-08-31 10:37:54,24002.55
26800,910,-123,0,0,2026-08-31 10:37:54,24002.55
26850,525,91,0,0,2026-08-31 10:37:54,24002.55
26900,1504,-26,0,0,2026-08-31 10:37:54,24002.55
26950,1678,69,0,0,2026-08-31 10:37:54,24002.55
27000,5032,-12,1,0,2026-08-31 10:37:54,24002.55
27050,814,110,0,0,2026-08-31 10:37:54,24002.55
27100,1858,-46,0,0,2026-08-31 10:37:54,24002.55
27150,1055,-357,0,0,2026-08-31 10:37:54,24002.55
27200,4690,-429,35,0,2026-08-31 10:37:54,24002.55
22000,75,0,53762,-1393,2026-08-31 10:40:55,24001.75
22050,0,0,2414,151,2026-08-31 10:40:55,24001.75
22100,1,0,23325,271,2026-08-31 10:40:55,24001.75
22150,0,0,2161,192,2026-08-31 10:40:55,24001.75
22200,0,0,9220,301,2026-08-31 10:40:55,24001.75
22250,0,0,2150,418,2026-08-31 10:40:55,24001.75
22300,0,0,6374,-166,2026-08-31 10:40:55,24001.75
22350,0,0,3260,-45,2026-08-31 10:40:55,24001.75
22400,0,0,6426,352,2026-08-31 10:40:55,24001.75
22450,0,0,3611,1357,2026-08-31 10:40:55,24001.75
22500,150,-33,87889,-13847,2026-08-31 10:40:55,24001.75
22550,0,0,1972,-329,2026-08-31 10:40:55,24001.75
22600,0,0,7666,-1497,2026-08-31 10:40:55,24001.75
22650,0,0,3148,787,2026-08-31 10:40:55,24001.75
22700,0,0,9503,-6476,2026-08-31 10:40:55,24001.75
22750,0,0,2972,1180,2026-08-31 10:40:55,24001.75
22800,0,0,21243,8430,2026-08-31 10:40:55,24001.75
22850,0,0,2706,483,2026-08-31 10:40:55,24001.75
22900,0,0,15584,-2671,2026-08-31 10:40:55,24001.75
22950,0,0,4571,2137,2026-08-31 10:40:55,24001.75
23000,1643,-140,105734,-11147,2026-08-31 10:40:55,24001.75
23050,1,0,16508,4377,2026-08-31 10:40:55,24001.75
