strike,ce_oi,ce_coi_day,pe_oi,pe_coi_day,timestamp,spot_price
22150,0,0,32,0,2026-09-03 09:18:01,23993.5
22200,0,0,310,0,2026-09-03 09:18:01,23993.5
22250,0,0,25,0,2026-09-03 09:18:01,23993.5
22300,2,0,44449,738,2026-09-03 09:18:01,23993.5
22350,5,0,42294,231,2026-09-03 09:18:01,23993.5
22400,0,0,38595,905,2026-09-03 09:18:01,23993.5
22450,0,0,3026,320,2026-09-03 09:18:01,23993.5
22500,245,0,74874,727,2026-09-03 09:18:01,23993.5
22550,0,0,3419,451,2026-09-03 09:18:01,23993.5
22600,0,0,16550,-129,2026-09-03 09:18:01,23993.5
22650,0,0,3068,179,2026-09-03 09:18:01,23993.5
22700,0,0,21945,759,2026-09-03 09:18:01,23993.5
22750,0,0,5795,-134,2026-09-03 09:18:01,23993.5
22800,0,0,36377,545,2026-09-03 09:18:01,23993.5
22850,0,0,7065,-641,2026-09-03 09:18:01,23993.5
22900,1,0,20341,425,2026-09-03 09:18:01,23993.5
22950,3,0,9449,0,2026-09-03 09:18:01,23993.5
23000,1220,0,129696,1575,2026-09-03 09:18:01,23993.5
23050,0,0,13599,-205,2026-09-03 09:18:01,23993.5
23100,72,0,36023,2629,2026-09-03 09:18:01,23993.5
23150,10,0,12767,839,2026-09-03 09:18:01,23993.5
23200,275,0,54883,2923,2026-09-03 09:18:01,23993.5
23250,0,0,16724,141,2026-09-03 09:18:01,23993.5
23300,493,-1,48255,-1066,2026-09-03 09:18:01,23993.5
23350,109,0,29755,-340,2026-09-03 09:18:01,23993.5
23400,971,-38,52800,571,2026-09-03 09:18:01,23993.5
23450,674,-1,28780,-2104,2026-09-03 09:18:01,23993.5
23500,5804,-161,121087,1118,2026-09-03 09:18:01,23993.5
23550,841,-11,20946,692,2026-09-03 09:18:01,23993.5
23600,4576,-205,111567,6727,2026-09-03 09:18:01,23993.5
23650,1680,-90,28122,1201,2026-09-03 09:18:01,23993.5
23700,7078,-332,68976,1922,2026-09-03 09:18:01,23993.5
23750,5559,-325,38111,-34,2026-09-03 09:18:01,23993.5
23800,36057,-4753,126868,6464,2026-09-03 09:18:01,23993.5
23850,26355,-6766,63483,4952,2026-09-03 09:18:01,23993.5
23900,80722,-15274,97767,7218,2026-09-03 09:18:01,23993.5
23950,35528,-2145,23685,4560,2026-09-03 09:18:01,23993.5
24000,132063,-2647,75101,9143,2026-09-03 09:18:01,23993.5
24050,55135,-5253,12554,2896,2026-09-03 09:18:01,23993.5
24100,118920,-3495,39744,1437,2026-09-03 09:18:01,23993.5
24150,69444,1824,9370,817,2026-09-03 09:18:01,23993.5
24200,150892,-4407,42999,715,2026-09-03 09:18:01,23993.5
24250,62022,-1604,7900,157,2026-09-03 09:18:01,23993.5
24300,116789,5325,19299,-25,2026-09-03 09:18:01,23993.5
24350,44153,1460,2815,-5,2026-09-03 09:18:01,23993.5
24400,91097,-106,8441,41,2026-09-03 09:18:01,23993.5
24450,43829,752,1410,1,2026-09-03 09:18:01,23993.5
24500,118821,1151,14866,437,2026-09-03 09:18:01,23993.5
24550,23169,1415,992,-1,2026-09-03 09:18:01,23993.5
24600,80841,-491,3946,-12,2026-09-03 09:18:01,23993.5
24650,19916,235,618,0,2026-09-03 09:18:01,23993.5
24700,82025,-398,2033,-1,2026-09-03 09:18:01,23993.5
24750,21673,-63,222,0,2026-09-03 09:18:01,23993.5
24800,92293,-237,1306,0,2026-09-03 09:18:01,23993.5
24850,16144,123,44,0,2026-09-03 09:18:01,23993.5
24900,39673,176,420,0,2026-09-03 09:18:01,23993.5
24950,10215,9,18,0,2026-09-03 09:18:01,23993.5
25000,144007,3574,3333,-14,2026-09-03 09:18:01,23993.5
25050,15038,75,20,0,2026-09-03 09:18:01,23993.5
25100,41640,193,244,0,2026-09-03 09:18:01,23993.5
25150,7310,239,12,0,2026-09-03 09:18:01,23993.5
25200,56551,-1585,236,0,2026-09-03 09:18:01,23993.5
25250,4458,46,1,0,2026-09-03 09:18:01,23993.5
25300,49363,174,52,0,2026-09-03 09:18:01,23993.5
25350,4248,20,12,0,2026-09-03 09:18:01,23993.5
25400,38724,10,251,0,2026-09-03 09:18:01,23993.5
25450,6050,-5,10,0,2026-09-03 09:18:01,23993.5
25500,98419,204,1795,0,2026-09-03 09:18:01,23993.5
25550,6344,-26,7,0,2026-09-03 09:18:01,23993.5
25600,33271,-3,10,0,2026-09-03 09:18:01,23993.5
25650,6297,31,8,0,2026-09-03 09:18:01,23993.5
25700,22268,75,0,0,2026-09-03 09:18:01,23993.5
25750,2849,86,0,0,2026-09-03 09:18:01,23993.5
25800,7634,-3,10,0,2026-09-03 09:18:01,23993.5
25850,3359,-17,0,0,2026-09-03 09:18:01,23993.5
25900,11201,152,0,0,2026-09-03 09:18:01,23993.5
25950,496,38,0,0,2026-09-03 09:18:01,23993.5
26000,45844,-146,2638,0,2026-09-03 09:18:01,23993.5
26050,1564,3,0,0,2026-09-03 09:18:01,23993.5
26100,1880,29,0,0,2026-09-03 09:18:01,23993.5
26150,499,0,0,0,2026-09-03 09:18:01,23993.5
26200,683,5,37,0,2026-09-03 09:18:01,23993.5
26250,362,13,0,0,2026-09-03 09:18:01,23993.5
26300,2415,0,35,0,2026-09-03 09:18:01,23993.5
26350,3473,-121,0,0,2026-09-03 09:18:01,23993.5
26400,6987,-1524,11,0,2026-09-03 09:18:01,23993.5
22150,0,0,200,0,2026-09-03 09:19:18,23978.7
22200,0,0,408,0,2026-09-03 09:19:18,23978.7
22250,0,0,1029,0,2026-09-03 09:19:18,23978.7
22300,2,0,45074,1363,2026-09-03 09:19:18,23978.7
22350,5,0,42491,428,2026-09-03 09:19:18,23978.7
22400,0,0,38595,905,2026-09-03 09:19:18,23978.7
22450,0,0,3026,320,2026-09-03 09:19:18,23978.7
